epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.3602213105903222,6.9373855361938475,0.12,0.484
1,0.010682240432987992,6.598857774047851,1.096,4.017999999923706
2,0.007183369267015503,5.124956624145508,7.689999999084472,21.68599999633789
3,0.006510147789063362,3.9627720447540282,20.21600000854492,43.110000010986326
4,0.005956899177712889,3.3363467863464353,29.274000009765626,55.39600002929687
5,0.005499720707750664,2.863091781692505,37.51400001831055,64.19400002685546
6,0.0052805311548022125,2.605743402481079,42.46000000366211,68.73199996582031
7,0.004913303813037391,2.4892239073944094,44.936000018310544,70.85599997070312
8,0.0048029264032195965,2.1689694301605225,50.86400002197266,76.09200002441406
9,0.004593427628816034,2.1113560817337036,52.477999992675784,77.10800000976562
10,0.004518131653849895,2.024654358024597,53.42400001220703,78.42400001708984
11,0.0045789015577891124,1.9216640590667724,55.774000002441404,79.90400001220704
12,0.004429516543705876,2.013589883651733,54.739999992675784,78.45799998535156
13,0.004453615939172988,1.9348417514801026,55.719999997558595,79.71200002685546
14,0.004336387348862795,1.899759698638916,56.387999995117184,80.30000000488282
15,0.004389556183014065,1.8346189910125732,57.960000004882815,81.25000000732422
16,0.00434906571619929,1.8891622682189941,56.776,80.51799997802735
17,0.004254034075599451,1.7703599290847778,59.221999963378906,82.13799998779297
18,0.004266782072730935,1.8123452498626709,58.36199998535156,81.7620000390625
19,0.004319510977858534,1.8051616409301758,58.818000009765626,81.92999999023438
20,0.004074924759781704,1.7391262615203857,60.02599996337891,82.87400001464843
21,0.004271508628824869,1.7575955471420288,59.7320000024414,82.5359999951172
22,0.004105523739081736,1.697866873703003,60.802000004882814,83.52000002929688
23,0.004189840258242419,1.7655059258270263,59.42800001953125,82.3660000390625
24,0.004179157974879042,1.8090630797576905,58.68400003417969,81.82999999023437
25,0.004238425055518746,1.7131209272003174,60.17800002441406,83.13600000976562
26,0.00417058833856852,1.7154176053237915,60.482000017089845,83.09200003417969
27,0.004154170397669077,1.735053914489746,60.3119999609375,82.6900000366211
28,0.004165534834520748,1.8390211646652221,58.22599999267578,81.33399999755859
29,0.0040377263660327746,1.6999251692199706,60.49399997070312,83.26200003662109
30,0.004051893103258828,1.720361363143921,60.3680000390625,83.24399999023437
31,0.004149299486576078,1.8293756303024291,58.184,81.36400000976562
32,0.004004723329741795,1.7259535319519044,60.13799998535156,82.86400005859375
33,0.004085013051875508,1.7827849794387818,59.43599999267578,81.99999999755859
34,0.004063668611566895,1.7099592394638061,60.56799995117188,83.31399999267578
35,0.003998561471235007,1.69407644405365,61.18999999267578,83.43800002197266
36,0.004150216422903423,1.7017961417388916,60.75000000732422,83.27600003173828
