epoch,train_loss,eval_loss,eval_top1,eval_top5
0,7.047964224448571,7.0363825186157225,0.0900000006866455,0.4820000006103516
1,6.787442858402546,6.022093698730469,2.9539999997711184,9.894000004882813
2,6.513636873318599,5.588592387084961,5.995999997558593,16.78600001220703
3,6.464461720906771,5.618444163513184,5.977999999389649,16.69200000488281
4,6.510432188327496,5.621383868560791,6.013999996795654,16.60400001220703
5,6.410788673620957,5.355244060974121,8.300000000610352,21.12600001953125
6,6.265873184570899,4.9865759481811525,11.476000005493164,27.496000002441406
7,6.126036029595595,4.669749419708252,14.884000002441406,33.35400000366211
8,6.023592297847454,4.382114992523193,18.141999998779298,38.656000013427736
9,5.915719151496887,4.091523385314941,21.572000014648438,43.302000004882814
10,5.793231679843022,3.8572256760406494,24.893999982910156,48.094000004882815
11,5.672404848612272,3.658968056793213,27.726000029296873,51.476000014648434
12,5.58316707611084,3.4430731202697755,30.606000009765626,55.234000021972655
13,5.523599257835975,3.308941786270142,32.906000017089845,57.948000017089846
14,5.4224963921767015,3.1575766523742677,35.03400000976563,60.450000043945316
15,5.340636546795185,3.0642849491882322,36.67599999633789,62.118
16,5.234141047184284,2.926231230545044,39.04400001098633,64.72399997070312
17,5.190275733287518,2.8226512507629393,40.71199999267578,66.49400000976563
18,5.190719723701477,2.7482737351989748,41.73,67.82599999511719
19,5.056148749131423,2.6592745207214357,43.891999996337894,69.37000002929688
20,5.105457461797274,2.5429174142456055,45.338000008544924,71.04400005371093
21,5.006073438204252,2.5160074432373047,46.09800002197266,71.69199999023438
22,4.923791417708764,2.448426594543457,47.31999999267578,72.92200001464843
23,4.9387141191042385,2.361041259727478,48.44599999023438,74.1640000341797
24,4.844556900171133,2.290976706008911,49.99200002685547,75.254
25,4.853560796150794,2.260565833358765,50.48199998046875,75.64000000244141
26,4.8134091175519504,2.226549287147522,51.17999999023438,76.48000000976562
27,4.770650542699373,2.2217654146575927,51.674000017089845,76.87200000244141
28,4.664798488983741,2.134069006729126,52.94400001953125,77.74200003662109
29,4.652887853292318,2.0989670555114746,53.66999996582031,78.39400004394531
30,4.628663393167349,2.0764166460418703,54.23999999511719,78.76000002197266
31,4.757590353488922,2.030338542289734,54.91200003173828,79.59200001953126
32,4.543363511562347,2.0144461749649047,55.23400001953125,80.17399997802734
33,4.548637027923878,1.96048244392395,56.03200002197266,80.31200001953125
34,4.473875009096586,1.9267535376358031,56.54400001953125,80.98600002197266
35,4.554873053844158,1.9232224603271484,57.024000004882815,81.17599997558594
36,4.505475002985734,1.845972766647339,58.06199997924805,82.16400003173828
37,4.472470347697918,1.8600595197296144,58.07600001098633,82.18199998291016
