epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.943981545312064,6.94064,0.084,0.394
1,6.613706895283291,5.8307625,3.924,11.990000020751953
2,6.206390755517142,5.17102375,8.02199999206543,21.672000002441408
3,5.85134676524571,4.9797875,10.332000034179687,26.142000032958986
4,5.496176787785122,3.99124875,21.738000004882814,45.32800007568359
5,5.135752473558698,3.4314025,28.497999990234376,54.35599998046875
6,4.963664770126343,3.25964125,33.22199996826172,59.79200005615235
7,4.638369832720075,3.0816225,35.81200003540039,62.11000001220703
8,4.398721882275173,2.7378125,41.32200003540039,68.11199999511719
9,4.35626334803445,2.654123125,44.52400004882813,71.208
10,4.257895043918064,3.13849875,36.41000002441406,61.90599993164062
11,4.154790265219552,2.4340346875,46.85000001464844,73.70400009765625
12,4.138023359434945,2.321526875,51.09800008300781,76.81600010498047
13,4.072951265743801,2.2607984375,51.85200004638672,77.55000005371093
14,3.9043218408312117,2.293345625,51.46800001953125,77.13399992431641
15,4.1247062512806485,2.2868,52.93400007080078,78.12400010498047
16,4.071092537471226,2.21478,52.04399991210938,77.96000005371094
17,3.84667432308197,2.06994625,55.129999931640626,80.32799993652344
18,3.925581080572946,2.076949375,55.01200006103516,80.29399999267578
19,3.8583337579454695,2.1882540625,53.71199991210938,78.91000003417969
20,3.912917835371835,1.9524175,55.55000005126953,80.7439999560547
21,3.7082217931747437,2.090445625,55.72400011230469,80.68400009765625
22,3.7665740932737077,2.05118625,55.71600001220703,80.77599999267578
23,3.8389278990881786,2.3020090625,54.30600004394531,79.20799996826172
24,3.7952276297977994,1.897175,57.67999999267578,82.13200005859375
25,3.795831629208156,2.1569115625,54.85599998535156,80.07000006835938
26,3.6430842876434326,1.92789125,58.582000021972654,82.7620000390625
27,3.7418202502386912,2.03948875,54.23000005371094,79.41200000976562
28,3.7323768820081438,2.0113125,56.63600000732422,81.05000001220704
29,3.704124535833086,2.0692153125,57.20999997070312,81.51599995117188
30,3.727966410773141,1.8605409375,59.18000002441406,83.35200008300781
31,3.460773774555751,1.8965953125,59.911999936523436,83.95399998291016
