epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6934090001242501,6.94009375,0.076,0.406
1,0.06315366604498454,5.6451825,4.51999998840332,13.79799998046875
2,0.006841193818088088,4.73709125,11.464000043945312,28.506000040283205
3,0.006450719299859234,4.056898125,19.292000004882812,41.67199999267578
4,0.005915130954235792,3.93192,21.5,44.70999995117187
5,0.005775741301476955,3.4389825,28.87799999633789,53.771999907226565
6,0.005202666889610035,3.111390625,33.96600001342773,59.97800001953125
7,0.005005577978278909,2.887435625,37.8299999609375,64.21200001464844
8,0.0051686440128833055,2.696448125,41.454000069580076,68.09200007324219
9,0.004779858281835914,2.5287096875,43.61400000732422,70.06599998291016
10,0.004924551683611104,2.4930309375,44.77000005859375,71.24400001953126
11,0.004622501687013677,2.4919359375,45.176000021972655,71.133999921875
12,0.004445772850885987,2.377115,47.20400001708985,72.98800006835937
13,0.004800814968932953,2.400719375,47.50200005859375,72.76399998535156
14,0.004704573823671255,2.323409375,48.54199999023437,74.11399993896484
15,0.004543902934528887,2.18723,50.53800008789062,76.18200007568359
16,0.004399390874563583,2.528816875,46.227999912109375,71.65799998779296
17,0.004578721410195742,2.097929375,53.0639999609375,77.77599997070313
18,0.004299107672912734,2.2571859375,50.708000026855466,75.33600004394532
19,0.004409606801345944,2.0497340625,53.12199999023437,78.24599994628906
20,0.004244287548187588,2.115309375,52.84000001220703,77.02600009765625
21,0.0043436032719910145,2.181660625,51.7079999194336,76.3059999267578
22,0.004426214611157775,2.1695734375,51.46400002441406,76.91599995849609
23,0.004253954842819699,2.0206446875,54.23000002441406,78.61400003662109
24,0.004382898914627731,2.1559596875,51.801999946289065,76.4859999584961
25,0.004426229512318969,2.00973,54.29399994384766,78.90600014160157
26,0.003960569971241057,2.2278525,51.16599993408203,75.1620000415039
27,0.004326918644697538,1.9159553125,56.51600008300781,80.23400004394531
28,0.004132247829277601,2.095354375,53.61999997070313,77.72000002929687
29,0.004324237500051302,2.0183740625,54.76400008789062,79.022000078125
30,0.004457167516063366,2.0721240625,53.78600002929687,77.64199994140625
31,0.004109013942070305,2.098304375,53.6140000390625,77.83400005615235
32,0.004205320412958307,1.9052440625,57.02600005371094,80.78000009277343
33,0.004260986744027052,2.046383125,54.7759999609375,78.760000078125
